YEAR,PROJECT,SPECIES,DATE,WT_MALE,WT_FEMALE,WT_E1,VOL_E1
2006-07,COPA,CHPE,11/17/2006,3750,3550,115,98.0784
2006-07,COPA,CHPE,11/17/2006,4400,3950,97,83.50460518
2006-07,COPA,CHPE,11/17/2006,4200,4000,125,110.2384512
2006-07,COPA,CHPE,11/17/2006,4250,3500,112,98.3157248
2006-07,COPA,CHPE,11/17/2006,4250,3450,118,101.4502589
2006-07,COPA,CHPE,11/17/2006,4000,3700,134,115.9586662
2006-07,COPA,CHPE,11/17/2006,3700,3200,110,93.019712
2006-07,COPA,CHPE,11/17/2006,4500,3450,108,90.81646387
2006-07,COPA,CHPE,11/17/2006,3700,3150,92,83.8344663
2006-07,COPA,CHPE,11/17/2006,4550,3650,108,92.58933146
2006-07,COPA,CHPE,11/17/2006,4350,3400,112,94.99153306
2006-07,COPA,CHPE,11/17/2006,4300,3650,98,87.6355584
2006-07,COPA,CHPE,11/17/2006,4200,3600,120,110.8313667
2006-07,COPA,CHPE,11/17/2006,3750,3700,118,105.0154353
2007-08,COPA,CHPE,NA,NA,NA,NA,NA
2008-09,COPA,CHPE,11/17/2008,3900,3500,138,119.0201262
2008-09,COPA,CHPE,11/17/2008,4850,3900,108,93.90057062
2008-09,COPA,CHPE,11/17/2008,3850,3550,106,94.6340864
2008-09,COPA,CHPE,11/17/2008,3450,3400,114,100.8681288
2008-09,COPA,CHPE,11/17/2008,4100,3450,136,116.3340595
2008-09,COPA,CHPE,11/17/2008,3550,3450,104,90.61031066
2008-09,COPA,CHPE,11/17/2008,4200,3050,88,80.3340288
2008-09,COPA,CHPE,11/17/2008,3900,2900,102,87.85212826
2008-09,COPA,CHPE,11/17/2008,3850,3450,104,90.88128
2008-09,COPA,CHPE,11/17/2008,4100,4050,112,99.29086976
2008-09,COPA,CHPE,11/17/2008,3250,3100,108,94.2418688
2008-09,COPA,CHPE,11/17/2008,3350,3350,114,98.8048896
2008-09,COPA,CHPE,11/17/2008,4200,3300,96,84.30420787
2008-09,COPA,CHPE,11/17/2008,4000,3400,110,91.30840934
2008-09,COPA,CHPE,11/17/2008,4200,3400,88,76.3232256
2008-09,COPA,CHPE,11/17/2008,4100,3700,118,102.3342653
2008-09,COPA,CHPE,11/17/2008,3450,3300,96,83.37748685
2008-09,COPA,CHPE,11/17/2008,3750,3500,98,84.68441907
2008-09,COPA,CHPE,11/17/2008,3800,3450,119,101.7037568
2008-09,COPA,CHPE,11/17/2008,3800,3700,116,99.955456
2008-09,COPA,CHPE,11/17/2008,4100,3600,110,95.45579725
2008-09,COPA,CHPE,11/17/2008,4300,3700,116,101.5873024
2008-09,COPA,CHPE,11/17/2008,3850,2950,102,87.48787507
2008-09,COPA,CHPE,11/17/2008,4500,3500,108,92.0691456
2008-09,COPA,CHPE,11/17/2008,3550,3250,104,90.61352038
2008-09,COPA,CHPE,11/17/2008,4000,3350,114,100.3912571
2008-09,COPA,CHPE,11/17/2008,3600,3500,104,85.43043533
2008-09,COPA,CHPE,11/17/2008,4500,3550,106,89.04017203
2008-09,COPA,CHPE,11/17/2008,4150,3850,114,99.49024051
2008-09,COPA,CHPE,11/17/2008,4000,3500,130,112.1700741
2008-09,COPA,CHPE,11/17/2008,4300,3350,106,93.90938522
2008-09,COPA,CHPE,11/17/2008,4000,3400,112,94.76927693
2008-09,COPA,CHPE,11/17/2008,4800,3650,120,101.5178854
2008-09,COPA,CHPE,11/17/2008,4350,3000,112,97.84036557
2008-09,COPA,CHPE,11/17/2008,3650,3450,98,82.99502131
2008-09,COPA,CHPE,11/17/2008,4150,3350,124,107.6926484
2008-09,COPA,CHPE,11/17/2008,4500,3800,110,97.48964966
2008-09,COPA,CHPE,11/17/2008,4250,3500,126,108.7908086
2008-09,COPA,CHPE,11/17/2008,3950,3100,98,86.88540416
2008-09,COPA,CHPE,11/17/2008,4000,3750,114,102.7450598
2008-09,COPA,CHPE,11/17/2008,3950,3800,120,107.5428956
2009-10,COPA,CHPE,NA,NA,NA,NA,NA
2010-11,COPA,CHPE,11/18/2010,4050,3800,100,88.5384704
2010-11,COPA,CHPE,11/18/2010,3750,3550,104,93.5886848
2010-11,COPA,CHPE,11/18/2010,3650,3300,98,87.52004352
2010-11,COPA,CHPE,11/18/2010,4050,3800,94,83.50497536
2010-11,COPA,CHPE,11/18/2010,3950,3200,94,85.56149965
2010-11,COPA,CHPE,11/18/2010,4100,3350,110,100.5815716
2010-11,COPA,CHPE,11/18/2010,4100,3250,96,85.48959846
2010-11,COPA,CHPE,11/18/2010,3850,3100,124,116.0214881
2010-11,COPA,CHPE,11/18/2010,4250,3550,90,80.8403415
2010-11,COPA,CHPE,11/18/2010,4000,3700,90,81.02500762
2010-11,COPA,CHPE,11/18/2010,3750,3250,96,85.6842624
2010-11,COPA,CHPE,11/18/2010,3500,3300,110,98.8495872
2010-11,COPA,CHPE,11/18/2010,4750,3300,124,111.9022858
2010-11,COPA,CHPE,11/18/2010,3850,3550,108,97.7469824
2010-11,COPA,CHPE,11/18/2010,3500,3500,100,89.2296023
2010-11,COPA,CHPE,11/18/2010,3900,3750,112,101.1022433
2010-11,COPA,CHPE,11/18/2010,3800,3600,110,98.84191334
2010-11,COPA,CHPE,11/18/2010,3800,3350,96,87.4625024
2010-11,COPA,CHPE,11/18/2010,4350,3300,114,101.46528
2010-11,COPA,CHPE,11/18/2010,3700,3150,110,100.030464
2010-11,COPA,CHPE,11/18/2010,3800,3400,108,96.26314752
2010-11,COPA,CHPE,11/18/2010,3850,3700,120,107.214144
2010-11,COPA,CHPE,11/18/2010,3950,3750,112,99.55750707
2010-11,COPA,CHPE,11/18/2010,4000,3650,114,102.65184
2010-11,COPA,CHPE,11/18/2010,4200,3100,96,87.4521088
2010-11,COPA,CHPE,11/18/2010,4400,3600,100,87.00009779
2010-11,COPA,CHPE,11/18/2010,3800,3450,102,91.0966784
2010-11,COPA,CHPE,11/18/2010,4450,3550,140,128.6108928
2010-11,COPA,CHPE,11/18/2010,4450,3650,115,103.1793172
2010-11,COPA,CHPE,11/18/2010,3500,3350,109,97.772544
2010-11,COPA,CHPE,11/18/2010,3800,3650,109,96.52608
2010-11,COPA,CHPE,11/18/2010,3850,3700,119,106.8719063
2010-11,COPA,CHPE,11/18/2010,4400,3800,110,98.0895744
2010-11,COPA,CHPE,11/18/2010,4000,3550,100,88.31526502
2010-11,COPA,CHPE,11/18/2010,3500,3350,98,87.04769587
2010-11,COPA,CHPE,11/18/2010,3350,3300,105,93.98098483
2010-11,COPA,CHPE,11/18/2010,4100,3300,120,107.1452221
2010-11,COPA,CHPE,11/18/2010,5000,3600,101,88.9537792
2010-11,COPA,CHPE,11/18/2010,4250,3500,120,106.6058368
2010-11,COPA,CHPE,11/18/2010,4400,4000,96,89.79166003
2010-11,COPA,CHPE,11/18/2010,3750,3250,97,85.95685786
2010-11,COPA,CHPE,11/18/2010,4150,3700,118,107.4443658
2010-11,COPA,CHPE,11/18/2010,4000,3400,94,83.50497536
2010-11,COPA,CHPE,11/18/2010,4650,3200,96,87.64417638
2010-11,COPA,CHPE,11/18/2010,3850,3300,108,96.6672
2010-11,COPA,CHPE,11/18/2010,3900,3700,96,85.36247501
2010-11,COPA,CHPE,11/18/2010,3800,3650,105,93.5049001
2010-11,COPA,CHPE,11/18/2010,4500,3600,92,82.12874547
2010-11,COPA,CHPE,11/18/2010,3900,3500,96,85.4333568
2010-11,COPA,CHPE,11/18/2010,4150,3550,122,109.0717614
2011-12,COPA,CHPE,11/17/2011,4150,3850,120,104.0979087
2011-12,COPA,CHPE,11/17/2011,3950,3600,103,92.63584051
2011-12,COPA,CHPE,11/17/2011,4450,3650,114,102.3052513
2011-12,COPA,CHPE,11/17/2011,4050,3850,119,106.9401841
2011-12,COPA,CHPE,11/17/2011,4200,3550,93,81.3468544
2011-12,COPA,CHPE,11/17/2011,4050,3900,101,92.10137446
2011-12,COPA,CHPE,11/17/2011,3900,3800,114,101.9079107
2011-12,COPA,CHPE,11/17/2011,4300,3750,115,103.2921436
2011-12,COPA,CHPE,11/17/2011,3600,3250,111,100.952193
2011-12,COPA,CHPE,11/17/2011,3850,3500,112,96.94944
2011-12,COPA,CHPE,11/17/2011,3900,3650,112,99.19933338
2011-12,COPA,CHPE,11/17/2011,4050,3900,105,96.2675369
2011-12,COPA,CHPE,11/17/2011,4100,3600,103,93.62821939
2011-12,COPA,CHPE,11/17/2011,4400,3750,115,102.84032
2011-12,COPA,CHPE,11/17/2011,4300,3750,110,97.98600909
2011-12,COPA,CHPE,11/17/2011,3950,3950,112,102.8197908
2011-12,COPA,CHPE,11/17/2011,4000,3850,105,93.60569958
2011-12,COPA,CHPE,11/17/2011,3900,3800,112,99.87787981
2011-12,COPA,CHPE,11/17/2011,3700,3650,113,101.0692137
2011-12,COPA,CHPE,11/17/2011,3750,3600,109,99.20736
2011-12,COPA,CHPE,11/17/2011,3900,3700,107,97.16489728
2011-12,COPA,CHPE,11/17/2011,3800,3650,110,99.78605466
2011-12,COPA,CHPE,11/17/2011,4200,3950,114,102.8625285
2011-12,COPA,CHPE,11/17/2011,3850,3850,102,90.25990042
2011-12,COPA,CHPE,11/17/2011,4100,3800,104,92.37173299
2011-12,COPA,CHPE,11/17/2011,4000,3050,101,92.38957978
2011-12,COPA,CHPE,11/17/2011,4200,3400,114,100.4214436
2011-12,COPA,CHPE,11/17/2011,4150,3550,122,110.3848166
2011-12,COPA,CHPE,11/17/2011,3700,3450,108,96.3477504
2011-12,COPA,CHPE,11/17/2011,4100,3400,115,101.5374848
2011-12,COPA,CHPE,11/17/2011,4350,4200,99,87.483776
2011-12,COPA,CHPE,11/17/2011,4100,3400,110,100.1720709
2011-12,COPA,CHPE,11/17/2011,4350,4100,107,99.8976
2011-12,COPA,CHPE,11/17/2011,3850,3100,81,74.92263578
2011-12,COPA,CHPE,11/17/2011,4150,3700,119,105.2850176
2011-12,COPA,CHPE,11/17/2011,3800,3550,112,95.56299418
2011-12,COPA,CHPE,11/17/2011,3900,3600,104,92.36297318
2011-12,COPA,CHPE,11/17/2011,3700,3600,100,85.56150528
2011-12,COPA,CHPE,11/17/2011,3950,3700,106,91.09772698
2011-12,COPA,CHPE,11/17/2011,3950,3900,124,109.0390656
2011-12,COPA,CHPE,11/17/2011,3800,3350,126,109.5344307
2011-12,COPA,CHPE,11/17/2011,3800,3150,92,81.19284634
2011-12,COPA,CHPE,11/17/2011,3750,3550,96,83.6498432
2011-12,COPA,CHPE,11/17/2011,4100,3900,106,93.8448
2011-12,COPA,CHPE,11/17/2011,3600,3100,110,94.74453504
2011-12,COPA,CHPE,11/17/2011,3800,3700,112,96.9527209
2011-12,COPA,CHPE,11/17/2011,4050,3400,106,91.0304512
2011-12,COPA,CHPE,11/17/2011,3800,3800,118,100.37248
2011-12,COPA,CHPE,11/17/2011,3900,3650,108,92.99808
2011-12,COPA,CHPE,11/17/2011,4050,3900,110,93.90938522
2012-13,COPA,CHPE,11/20/2012,3550,3400,104,88.6920192
2012-13,COPA,CHPE,11/20/2012,4300,3400,110,96.77596262
2012-13,COPA,CHPE,11/20/2012,3950,3200,120,104.9526513
2012-13,COPA,CHPE,11/20/2012,4200,4150,110,95.56558848
2012-13,COPA,CHPE,11/20/2012,4000,3300,106,117.81888
2012-13,COPA,CHPE,11/20/2012,4100,3550,110,97.56454093
2012-13,COPA,CHPE,11/20/2012,4500,3650,112,100.9262592
2012-13,COPA,CHPE,11/20/2012,3950,3500,114,98.9723607
2012-13,COPA,CHPE,11/20/2012,4150,3900,108,95.0655488
2012-13,COPA,CHPE,11/20/2012,3700,3250,90,78.32803738
2012-13,COPA,CHPE,11/20/2012,4250,3800,104,94.06291968
2012-13,COPA,CHPE,11/20/2012,3850,3700,110,96.06227558
2012-13,COPA,CHPE,11/20/2012,3450,3300,98,84.76196557
2012-13,COPA,CHPE,11/20/2012,4050,3650,106,91.22157363
2012-13,COPA,CHPE,11/20/2012,4000,3800,120,103.8769792
2012-13,COPA,CHPE,11/20/2012,3950,3450,122,106.9401841
2012-13,COPA,CHPE,11/20/2012,3750,3450,104,91.94122445
2012-13,COPA,CHPE,11/20/2012,3850,3400,122,106.6058368
2012-13,COPA,CHPE,11/20/2012,4200,3700,112,97.3643305
2012-13,COPA,CHPE,11/20/2012,3950,3850,122,105.1751828
2012-13,COPA,CHPE,11/20/2012,4450,3150,112,98.70111539
2012-13,COPA,CHPE,11/20/2012,4250,3400,118,100.1720709
2012-13,COPA,CHPE,11/20/2012,4000,3400,104,89.4890368
2012-13,COPA,CHPE,11/20/2012,4250,3250,90,77.71553792
2012-13,COPA,CHPE,11/20/2012,4800,3750,92,78.71625216
2012-13,COPA,CHPE,11/20/2012,3580,2590,106,93.73191782
2012-13,COPA,CHPE,11/20/2012,3570,3500,110,98.6262656
2012-13,COPA,CHPE,11/20/2012,3750,3550,120,110.8858368
2012-13,COPA,CHPE,11/20/2012,3570,3250,105,98.0784
2012-13,COPA,CHPE,11/20/2012,3550,3350,100,91.77110118
2012-13,COPA,CHPE,11/20/2012,3600,3490,106,93.41124762
2012-13,COPA,CHPE,11/20/2012,4050,3350,110,97.15545907
2012-13,COPA,CHPE,11/20/2012,3700,3050,88,74.72204186
2012-13,COPA,CHPE,11/20/2012,3850,3800,108,95.45579725
2012-13,COPA,CHPE,11/20/2012,3850,3500,108,93.84747776
2012-13,COPA,CHPE,11/20/2012,3900,3250,106,91.08419174
2012-13,COPA,CHPE,11/20/2012,3550,3300,102,89.84775475
2012-13,COPA,CHPE,11/20/2012,3650,3400,90,80.73131366
2012-13,COPA,CHPE,11/20/2012,3750,3495,103,92.64413901
2012-13,COPA,CHPE,11/20/2012,4200,3350,105,91.20013517
2012-13,COPA,CHPE,11/20/2012,4350,3100,106,97.85927834
2012-13,COPA,CHPE,11/20/2012,4550,3650,109,106.1496064
2012-13,COPA,CHPE,11/20/2012,3800,3700,102,94.30998221
2012-13,COPA,CHPE,11/20/2012,3750,3750,100,91.49633741
2012-13,COPA,CHPE,11/20/2012,4050,3650,106,90.1680128
2012-13,COPA,CHPE,11/20/2012,4350,3500,104,98.25350246
2012-13,COPA,CHPE,11/20/2012,4100,3400,102,93.4971136
2012-13,COPA,CHPE,11/20/2012,4400,3550,103,89.50169805
2012-13,COPA,CHPE,11/20/2012,4450,3150,110,96.65191526
2012-13,COPA,CHPE,11/20/2012,4000,3450,104,94.1060736
1999-00,CS,CHPE,11/21/1999,4050,3750,98,87.60137318
1999-00,CS,CHPE,11/21/1999,3900,3800,130,116.044672
1999-00,CS,CHPE,11/21/1999,4150,3600,123,112.0143145
1999-00,CS,CHPE,11/21/1999,4200,3750,96,87.7879296
1999-00,CS,CHPE,11/21/1999,3750,3350,117,106.2455444
1999-00,CS,CHPE,11/21/1999,4200,3450,106,96.7913984
1999-00,CS,CHPE,11/21/1999,4200,3900,103,92.0777728
1999-00,CS,CHPE,11/21/1999,4600,3400,110,98.68489011
1999-00,CS,CHPE,11/21/1999,4250,3900,111,100.7399117
1999-00,CS,CHPE,11/21/1999,4450,3900,112,102.9299098
1999-00,CS,CHPE,11/21/1999,4100,3950,112,99.46681805
1999-00,CS,CHPE,11/21/1999,4000,3550,119,111.9903206
1999-00,CS,CHPE,11/21/1999,3950,3600,110,98.68920422
1999-00,CS,CHPE,11/21/1999,3850,3800,118,106.3977615
1999-00,CS,CHPE,11/21/1999,3950,3700,120,107.4855076
1999-00,CS,CHPE,11/21/1999,4150,3600,92,84.54272
1999-00,CS,CHPE,11/21/1999,3450,3300,106,96.67689523
1999-00,CS,CHPE,11/21/1999,4000,3500,108,97.45389056
1999-00,CS,CHPE,11/21/1999,3750,3300,96,85.96521114
1999-00,CS,CHPE,11/21/1999,4050,3700,103,94.377664
1999-00,CS,CHPE,11/21/1999,4100,3600,99,89.2174464
1999-00,CS,CHPE,11/21/1999,3900,3500,112,102.1264671
1999-00,CS,CHPE,11/21/1999,4550,3400,107,96.55193139
1999-00,CS,CHPE,11/21/1999,4500,3200,100,90.22399078
1999-00,CS,CHPE,11/21/1999,4100,3000,98,89.44125389
1999-00,CS,CHPE,11/22/1999,4200,3800,99,92.758016
1999-00,CS,CHPE,11/22/1999,3900,3500,100,89.42706893
1999-00,CS,CHPE,11/22/1999,3900,3700,102,91.6337193
1999-00,CS,CHPE,11/22/1999,4300,3700,114,105.0467231
1999-00,CS,CHPE,11/22/1999,4100,3300,108,95.45579725
1999-00,CS,CHPE,11/22/1999,3800,3500,106,91.51947571
1999-00,CS,CHPE,11/22/1999,4000,3800,109,99.3590016
1999-00,CS,CHPE,11/22/1999,3900,3600,102,91.0638121
1999-00,CS,CHPE,11/22/1999,3800,3300,103,90.04859494
1999-00,CS,CHPE,11/22/1999,3700,3300,90,80.81344051
1999-00,CS,CHPE,11/22/1999,4100,3700,119,104.9277952
1999-00,CS,CHPE,11/22/1999,4200,3700,109,96.07008154
1999-00,CS,CHPE,11/22/1999,4000,3800,110,94.8504279
1999-00,CS,CHPE,11/22/1999,3900,3300,95,85.16096102
1999-00,CS,CHPE,11/22/1999,3700,3600,108,97.28616397
1999-00,CS,CHPE,11/22/1999,4200,3300,97,85.3627392
1999-00,CS,CHPE,11/22/1999,4100,3100,108,91.09370419
1999-00,CS,CHPE,11/22/1999,3900,3800,107,94.16991744
1999-00,CS,CHPE,11/22/1999,4300,3700,108,94.7779072
1999-00,CS,CHPE,11/22/1999,3600,3500,105,90.33429043
1999-00,CS,CHPE,11/22/1999,3700,3400,100,85.53248
1999-00,CS,CHPE,11/22/1999,3500,3500,117,105.928962
1999-00,CS,CHPE,11/22/1999,3900,3300,110,97.6004352
1999-00,CS,CHPE,11/22/1999,3800,3700,103,93.00753818
1999-00,CS,CHPE,11/22/1999,4200,3700,115,102.5447654
2000-01,CS,CHPE,11/29/2000,3500,3500,90,78.3641641
2000-01,CS,CHPE,11/29/2000,3600,3500,92,82.2409728
2000-01,CS,CHPE,11/29/2000,3850,3350,102,92.045312
2000-01,CS,CHPE,11/29/2000,4000,3750,103,94.56116992
2000-01,CS,CHPE,11/29/2000,4200,3300,114,104.532609
2000-01,CS,CHPE,11/29/2000,4100,3700,96,86.59902874
2000-01,CS,CHPE,11/29/2000,4300,3300,104,93.36305664
2000-01,CS,CHPE,11/29/2000,3600,3550,105,94.56470989
2000-01,CS,CHPE,11/29/2000,4100,3300,108,98.14583552
2000-01,CS,CHPE,11/29/2000,3700,3600,104,93.06462618
2000-01,CS,CHPE,11/29/2000,3800,3400,88,81.05464627
2000-01,CS,CHPE,11/29/2000,4000,3850,102,90.59958938
2000-01,CS,CHPE,11/29/2000,3600,3500,110,102.1226435
2000-01,CS,CHPE,11/29/2000,4100,3500,126,115.4462515
2000-01,CS,CHPE,11/29/2000,3350,2850,93,85.24423066
2000-01,CS,CHPE,11/29/2000,4300,3400,86,79.57348762
2000-01,CS,CHPE,11/29/2000,3700,3200,114,102.3459103
2000-01,CS,CHPE,11/29/2000,4600,3400,83,78.22319616
2000-01,CS,CHPE,11/29/2000,4000,3500,96,86.01496371
2000-01,CS,CHPE,11/29/2000,3900,3700,114,105.4184786
2000-01,CS,CHPE,11/29/2000,3400,3400,94,86.43621683
2000-01,CS,CHPE,11/29/2000,3500,3300,108,96.7913984
2000-01,CS,CHPE,11/29/2000,4000,4000,104,97.36645939
2000-01,CS,CHPE,11/29/2000,3600,3400,80,72.97328742
2000-01,CS,CHPE,11/29/2000,3800,3700,86,76.86254541
2000-01,CS,CHPE,11/28/2000,4000,3550,106,96.28321382
2000-01,CS,CHPE,11/28/2000,3500,3500,105,93.96921139
2000-01,CS,CHPE,11/28/2000,3400,3350,106,95.89467648
2000-01,CS,CHPE,11/28/2000,3550,3400,108,98.68920422
2000-01,CS,CHPE,11/28/2000,3900,3400,89,80.96133939
2000-01,CS,CHPE,11/28/2000,3400,2700,80,72.14021069
2000-01,CS,CHPE,11/28/2000,3400,3400,109,99.30233651
2000-01,CS,CHPE,11/28/2000,3400,3000,98,87.13148314
2000-01,CS,CHPE,11/28/2000,3600,3200,121,110.5413908
2000-01,CS,CHPE,11/28/2000,4000,3200,109,97.57272115
2000-01,CS,CHPE,11/28/2000,3800,3500,130,120.5271409
2000-01,CS,CHPE,11/28/2000,4300,3600,104,94.6847232
2000-01,CS,CHPE,11/28/2000,3600,3700,90,82.24267264
2000-01,CS,CHPE,11/28/2000,4000,3300,106,96.38496
2000-01,CS,CHPE,11/28/2000,3700,3700,104,94.8117161
2000-01,CS,CHPE,11/28/2000,3700,3600,125,114.3304745
2000-01,CS,CHPE,11/28/2000,3900,3300,106,91.38243226
2000-01,CS,CHPE,11/28/2000,3700,3500,103,92.32062874
2000-01,CS,CHPE,11/28/2000,4000,3500,116,104.4728202
2000-01,CS,CHPE,11/28/2000,3900,3300,120,106.6386821
2000-01,CS,CHPE,11/28/2000,3300,3300,108,95.9616
2000-01,CS,CHPE,11/28/2000,3300,3300,103,94.39157555
2000-01,CS,CHPE,11/28/2000,4200,3100,93,86.46663168
2000-01,CS,CHPE,11/28/2000,3600,3700,90,82.9243008
2000-01,CS,CHPE,11/28/2000,3950,3800,92,81.67348838
2001-02,CS,CHPE,11/25/2001,3700,3100,98,90.16026317
2001-02,CS,CHPE,11/25/2001,3600,3500,97,87.77664
2001-02,CS,CHPE,11/25/2001,3400,3150,108,100.2175084
2001-02,CS,CHPE,11/25/2001,3600,3600,107,97.12072038
2001-02,CS,CHPE,11/25/2001,3400,3250,96,87.91261184
2001-02,CS,CHPE,11/25/2001,3300,3400,102,96.63322522
2001-02,CS,CHPE,11/25/2001,3900,3500,113,103.1075159
2001-02,CS,CHPE,11/25/2001,4100,3450,102,92.8839168
2001-02,CS,CHPE,11/25/2001,4250,3550,118,107.6703744
2001-02,CS,CHPE,11/25/2001,4000,3000,110,100.3629619
2001-02,CS,CHPE,11/25/2001,3900,3450,107,83.92799846
2001-02,CS,CHPE,11/25/2001,3900,3600,94,85.05674957
2001-02,CS,CHPE,11/25/2001,3800,3900,119,112.2303601
2001-02,CS,CHPE,11/25/2001,3600,3300,94,85.22825728
2001-02,CS,CHPE,11/25/2001,3850,3400,97,89.89056
2001-02,CS,CHPE,11/25/2001,3700,3650,120,109.8987044
2001-02,CS,CHPE,11/25/2001,3650,2750,89,80.83437005
2001-02,CS,CHPE,11/25/2001,4300,3400,99,89.5729408
2001-02,CS,CHPE,11/25/2001,3450,3550,95,87.56840858
2001-02,CS,CHPE,11/25/2001,3350,3150,112,104.8513085
2001-02,CS,CHPE,11/25/2001,3550,3150,99,92.65279795
2001-02,CS,CHPE,11/25/2001,3750,3600,124,113.8368
2001-02,CS,CHPE,11/25/2001,3750,3850,109,100.8859116
2001-02,CS,CHPE,11/25/2001,3750,3200,103,94.74611558
2001-02,CS,CHPE,11/25/2001,3500,3400,112,102.59424
2001-02,CS,CHPE,11/25/2001,3400,3200,108,96.12363571
2001-02,CS,CHPE,11/25/2001,3600,3100,112,104.5195592
2001-02,CS,CHPE,11/25/2001,3600,3000,88,80.83437005
2001-02,CS,CHPE,11/25/2001,3600,3200,111,103.2302459
2001-02,CS,CHPE,11/25/2001,3900,3500,102,99.34478694
2001-02,CS,CHPE,11/25/2001,3900,3500,102,92.04586496
2001-02,CS,CHPE,11/25/2001,3700,3300,121,112.39424
2001-02,CS,CHPE,11/25/2001,3600,3200,100,87.50995866
2001-02,CS,CHPE,11/25/2001,3900,3800,92,85.83151718
2001-02,CS,CHPE,11/25/2001,3500,4000,94,87.89243904
2001-02,CS,CHPE,11/25/2001,3400,3300,109,99.89991014
2001-02,CS,CHPE,11/25/2001,3400,3400,98,88.52627456
2001-02,CS,CHPE,11/25/2001,4000,3600,95,90.88128
2001-02,CS,CHPE,11/25/2001,4400,3300,84,78.82491443
2001-02,CS,CHPE,11/25/2001,3300,3200,102,96.43987763
2001-02,CS,CHPE,11/25/2001,4000,3300,99,91.79343462
2001-02,CS,CHPE,11/25/2001,4000,3200,97,90.41934438
2001-02,CS,CHPE,11/25/2001,3800,3600,93,84.81825792
2001-02,CS,CHPE,11/25/2001,3600,3400,85,81.09023437
2001-02,CS,CHPE,11/25/2001,3500,3000,90,77.00309453
2001-02,CS,CHPE,11/25/2001,3700,3800,117,104.5329818
2001-02,CS,CHPE,11/25/2001,3500,2700,80,71.3666048
2001-02,CS,CHPE,11/25/2001,3800,2700,49,41.51402496
2001-02,CS,CHPE,11/25/2001,4000,3600,104,92.553984
2001-02,CS,CHPE,11/25/2001,3800,3800,98,88.4860416
2002-03,CS,CHPE,11/25/2002,3650,3500,110,100.7009239
2002-03,CS,CHPE,11/25/2002,3900,3650,78,69.65261722
2002-03,CS,CHPE,11/25/2002,4200,3650,114,102.7178496
2002-03,CS,CHPE,11/25/2002,3300,3550,112,99.283968
2002-03,CS,CHPE,11/25/2002,3650,3700,114,102.8671488
2002-03,CS,CHPE,11/25/2002,3450,3300,86,78.64467456
2002-03,CS,CHPE,11/25/2002,3800,3450,120,108.0332124
2002-03,CS,CHPE,11/25/2002,4100,3250,106,98.91702374
2002-03,CS,CHPE,11/25/2002,4350,3250,94,84.608
2002-03,CS,CHPE,11/25/2002,4200,3350,91,82.432
2002-03,CS,CHPE,11/25/2002,3900,3800,104,88.44948275
2002-03,CS,CHPE,11/25/2002,4200,3150,88,78.96394138
2002-03,CS,CHPE,11/25/2002,3900,3050,118,106.4705306
2002-03,CS,CHPE,11/25/2002,3700,3700,108,98.17285632
2002-03,CS,CHPE,11/25/2002,3850,3700,104,92.64878234
2002-03,CS,CHPE,11/25/2002,4000,3500,104,92.3426816
2002-03,CS,CHPE,11/25/2002,3850,3450,104,97.16298342
2002-03,CS,CHPE,11/25/2002,3450,2950,94,81.01199462
2002-03,CS,CHPE,11/25/2002,3800,3550,102,91.24072243
2002-03,CS,CHPE,11/25/2002,3950,3250,100,90.47081779
2002-03,CS,CHPE,11/25/2002,4000,3400,122,112.8521349
2002-03,CS,CHPE,11/25/2002,3600,3400,105,94.92037632
2002-03,CS,CHPE,11/25/2002,3700,3950,96,85.7558825
2002-03,CS,CHPE,11/25/2002,4350,3750,108,96.69412864
2002-03,CS,CHPE,11/25/2002,3800,3550,95,86.38859469
2002-03,CS,CHPE,11/25/2002,4100,3200,91,79.57189222
2002-03,CS,CHPE,11/25/2002,4050,3550,94,88.8815616
2002-03,CS,CHPE,11/25/2002,3950,3550,102,93.28230195
2002-03,CS,CHPE,11/25/2002,3650,2700,92,78.27888538
2002-03,CS,CHPE,11/25/2002,4300,3000,105,96.00208128
2002-03,CS,CHPE,11/25/2002,3800,3500,95,86.666496
2002-03,CS,CHPE,11/25/2002,4050,3450,107,98.10530714
2002-03,CS,CHPE,11/25/2002,4100,3100,100,91.41711462
2002-03,CS,CHPE,11/25/2002,3450,3750,112,98.92210176
2002-03,CS,CHPE,11/25/2002,3900,3500,93,83.04533453
2002-03,CS,CHPE,11/25/2002,3600,3800,105,93.98592
2002-03,CS,CHPE,11/25/2002,3300,3350,102,96.2675369
2002-03,CS,CHPE,11/25/2002,3650,3300,115,105.1346104
2002-03,CS,CHPE,11/25/2002,3950,3850,106,96.6344704
2002-03,CS,CHPE,11/25/2002,3500,3900,135,119.9309266
2002-03,CS,CHPE,11/25/2002,4400,3100,89,81.92220365
2002-03,CS,CHPE,11/25/2002,3550,3350,100,90.3168
2002-03,CS,CHPE,11/25/2002,3800,3550,104,94.10659328
2002-03,CS,CHPE,11/25/2002,3700,4300,122,111.3520891
2002-03,CS,CHPE,11/25/2002,3600,3550,112,94.12704
2002-03,CS,CHPE,11/25/2002,3050,4000,95,87.13907558
2002-03,CS,CHPE,11/25/2002,3750,3750,103,92.4336
2002-03,CS,CHPE,11/25/2002,3850,3100,100,89.3117952
2002-03,CS,CHPE,11/25/2002,3900,3900,108,100.2950144
